TransactionId,UserId,VisitYear,VisitMonth,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,VisitModeID,VisitMode,CityName,Country,Region,Continent,VisitDate,RatingCategory,VisitYearMonth
288,62791,2020,2,640,3,5,21,163,1396,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,Average,2020-02
290,23746,2020,2,640,5,5,21,163,1633,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02
293,46065,2020,2,640,4,2,9,54,2209,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Brazil,South America,America,2020-02-01,High,2020-02
297,58995,2020,1,640,5,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
298,75223,2020,2,640,5,4,15,109,4646,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2020-02-01,High,2020-02
300,11099,2020,2,640,5,5,21,163,780,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02
308,39393,2020,2,640,5,2,8,48,545,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-02-01,High,2020-02
309,4453,2020,2,640,5,5,19,144,6609,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Norway,Northern Europe,Europe,2020-02-01,High,2020-02
310,53132,2020,2,640,3,4,15,109,2111,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2020-02-01,Average,2020-02
312,34227,2020,2,640,5,5,21,163,7977,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02
313,18600,2020,2,640,4,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02
314,78886,2020,1,640,5,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
315,18325,2020,2,640,1,3,11,69,2282,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,China,East Asia,Asia,2020-02-01,Low,2020-02
316,30475,2020,2,640,5,2,8,48,441,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Canada,Northern America,America,2020-02-01,High,2020-02
320,51292,2020,2,640,4,5,21,163,8688,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02
321,74902,2020,2,640,2,5,21,163,8314,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-02-01,Low,2020-02
325,30233,2020,2,640,5,5,17,127,6062,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Latvia,Central Europe,Europe,2020-02-01,High,2020-02
328,42707,2020,2,640,4,2,8,51,859,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-02-01,High,2020-02
330,25682,2020,2,640,5,2,8,48,384,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-02-01,High,2020-02
331,38154,2019,5,640,5,5,19,142,6544,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Finland,Northern Europe,Europe,2019-05-01,High,2019-05
333,44234,2020,2,640,5,2,8,50,616,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Mexico,Northern America,America,2020-02-01,High,2020-02
334,22217,2020,2,640,5,2,8,51,682,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United States,Northern America,America,2020-02-01,High,2020-02
338,12892,2020,2,640,5,2,8,51,1320,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-02-01,High,2020-02
339,47829,2020,1,640,5,5,21,163,8315,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
344,21300,2020,2,640,2,3,14,101,3013,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Indonesia,South East Asia,Asia,2020-02-01,Low,2020-02
345,17884,2019,10,640,5,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2019-10-01,High,2019-10
346,53500,2020,2,640,4,3,14,107,3567,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Thailand,South East Asia,Asia,2020-02-01,High,2020-02
347,76106,2020,2,640,5,5,21,163,386,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United Kingdom,Western Europe,Europe,2020-02-01,High,2020-02
348,47053,2020,2,640,5,4,15,109,3687,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2020-02-01,High,2020-02
349,85394,2019,3,640,4,4,16,115,5556,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,New Zealand,Oceania,Australia & Oceania,2019-03-01,High,2019-03
351,87911,2020,1,640,5,2,8,51,1552,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-01-01,High,2020-01
353,75196,2020,1,640,3,5,17,122,5748,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Croatia,Central Europe,Europe,2020-01-01,Average,2020-01
354,85613,2020,1,640,5,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
361,9756,2020,1,640,3,4,15,109,3687,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2020-01-01,Average,2020-01
365,85188,2020,1,640,4,3,14,101,3285,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Indonesia,South East Asia,Asia,2020-01-01,High,2020-01
368,21447,2020,1,640,4,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
370,70281,2020,1,640,5,5,21,163,8513,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
371,68787,2020,1,640,5,2,8,51,2024,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-01-01,High,2020-01
373,4179,2020,1,640,4,3,13,93,2670,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,India,South Asia,Asia,2020-01-01,High,2020-01
374,58932,2020,1,640,5,5,21,163,8449,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
376,5021,2020,1,640,4,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
379,82983,2020,1,640,4,4,15,109,3750,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
386,19681,2020,1,640,3,4,15,109,535,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,Average,2020-01
387,23890,2020,1,640,3,5,19,141,6424,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Denmark,Northern Europe,Europe,2020-01-01,Average,2020-01
389,75107,2020,1,640,5,2,8,51,1267,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-01-01,High,2020-01
391,20362,2020,1,640,5,5,21,163,1396,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
392,48488,2020,1,640,5,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
393,39504,2020,1,640,5,3,14,105,3458,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Philippines,South East Asia,Asia,2020-01-01,High,2020-01
397,34060,2020,1,640,5,3,14,101,3140,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Indonesia,South East Asia,Asia,2020-01-01,High,2020-01
398,6355,2020,1,640,5,1,3,15,69,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Morocco,North Africa,Africa,2020-01-01,High,2020-01
403,52542,2020,1,640,5,4,15,109,3812,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
404,58772,2020,1,640,5,1,3,14,57,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Egypt,North Africa,Africa,2020-01-01,High,2020-01
405,58750,2020,1,640,5,3,14,108,3671,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Vietnam,South East Asia,Asia,2020-01-01,High,2020-01
409,46971,2020,1,640,5,2,8,48,26,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-01-01,High,2020-01
410,17018,2020,1,640,5,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
411,73591,2020,1,640,4,2,8,48,441,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Canada,Northern America,America,2020-01-01,High,2020-01
414,44572,2019,12,640,3,3,13,93,2690,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,India,South Asia,Asia,2019-12-01,Average,2019-12
415,73334,2020,1,640,5,3,13,94,2934,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,Maldives,South Asia,Asia,2020-01-01,High,2020-01
416,55962,2020,1,640,1,2,8,51,1674,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United States,Northern America,America,2020-01-01,Low,2020-01
417,21235,2020,1,640,5,5,21,163,972,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
421,78327,2020,1,640,4,5,20,157,7080,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Spain,Southern Europe,Europe,2020-01-01,High,2020-01
422,85955,2020,1,640,5,2,8,48,554,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Canada,Northern America,America,2020-01-01,High,2020-01
423,48535,2020,1,640,4,2,8,48,402,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Canada,Northern America,America,2020-01-01,High,2020-01
424,79458,2020,1,640,5,2,9,54,2189,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Brazil,South America,America,2020-01-01,High,2020-01
428,58461,2020,1,640,4,3,13,93,2708,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,India,South Asia,Asia,2020-01-01,High,2020-01
429,85351,2020,1,640,5,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
430,87932,2020,1,640,5,3,14,107,3567,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Thailand,South East Asia,Asia,2020-01-01,High,2020-01
431,47662,2020,1,640,5,5,21,163,426,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
433,6464,2019,12,640,4,4,15,109,3687,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2019-12-01,High,2019-12
436,54547,2019,12,640,4,5,20,157,7097,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Spain,Southern Europe,Europe,2019-12-01,High,2019-12
439,48254,2020,1,640,5,4,15,109,4118,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
442,31313,2019,12,640,5,3,14,101,3140,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Indonesia,South East Asia,Asia,2019-12-01,High,2019-12
443,64200,2020,1,640,5,2,8,50,611,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Mexico,Northern America,America,2020-01-01,High,2020-01
444,47878,2020,1,640,5,4,15,109,5283,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
445,76383,2020,1,640,3,4,15,109,4940,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2020-01-01,Average,2020-01
447,69047,2020,1,640,4,4,15,109,3786,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
448,4704,2020,1,640,3,4,16,115,5506,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,New Zealand,Oceania,Australia & Oceania,2020-01-01,Average,2020-01
449,60786,2019,11,640,4,4,15,109,535,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2019-11-01,High,2019-11
450,11567,2019,12,640,5,3,14,106,3551,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Singapore,South East Asia,Asia,2019-12-01,High,2019-12
452,9721,2020,1,640,5,5,21,163,8842,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
453,81917,2020,1,640,5,5,21,163,8905,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
455,74047,2020,1,640,5,5,21,163,743,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
456,35064,2019,12,640,3,1,4,22,136,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,South Africa,Southern Africa,Africa,2019-12-01,Average,2019-12
457,16210,2019,12,640,4,4,15,109,1275,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2019-12-01,High,2019-12
458,34475,2020,1,640,5,1,4,22,114,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,South Africa,Southern Africa,Africa,2020-01-01,High,2020-01
461,35014,2019,8,640,5,3,12,80,2534,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Jordan,Middle East,Asia,2019-08-01,High,2019-08
465,32271,2019,12,640,5,5,17,133,6175,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Slovakia,Central Europe,Europe,2019-12-01,High,2019-12
466,51045,2020,1,640,5,3,14,107,3577,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Thailand,South East Asia,Asia,2020-01-01,High,2020-01
467,61162,2020,1,640,2,3,12,89,2623,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,United Arab Emirates,Middle East,Asia,2020-01-01,Low,2020-01
468,82738,2019,10,640,5,5,21,163,1396,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,United Kingdom,Western Europe,Europe,2019-10-01,High,2019-10
469,48073,2020,1,640,3,4,16,115,5487,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,New Zealand,Oceania,Australia & Oceania,2020-01-01,Average,2020-01
472,31427,2020,1,640,4,5,18,139,1497,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,3,Family,Douala,Russia,Eastern Europe,Europe,2020-01-01,High,2020-01
473,30811,2020,1,640,5,5,19,145,6689,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Sweden,Northern Europe,Europe,2020-01-01,High,2020-01
474,66675,2020,1,640,5,5,20,155,7017,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Portugal,Southern Europe,Europe,2020-01-01,High,2020-01
475,44748,2019,12,640,5,4,15,109,4637,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,Australia,Australia,Australia & Oceania,2019-12-01,High,2019-12
478,18295,2020,1,640,4,4,15,109,1434,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Australia,Australia,Australia & Oceania,2020-01-01,High,2020-01
479,37703,2020,1,640,4,2,9,54,2168,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,4,Friends,Douala,Brazil,South America,America,2020-01-01,High,2020-01
480,3850,2020,1,640,5,5,21,163,1396,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,5,Solo,Douala,United Kingdom,Western Europe,Europe,2020-01-01,High,2020-01
484,61329,2019,12,640,5,1,4,22,106,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Nature & Wildlife Areas,2,Couples,Douala,South Africa,Southern Africa,Africa,2019-12-01,High,2019-12
